Title,Director,Cast,Genre,Year
Alibaba Marjinaa,Kedar Kapoor,"Prem kishan, Tamanna, Urmila Bhatt, Birbal, Jagdeep, Pinchoo Kapoor, Shakti Kapoor",,1977
Amaanat,Shatrujit Paul,"Manoj Kumar, Sadhana Shivdasani, Balraj Sahni, Mehmood",,1977
Amar Akbar Anthony,Manmohan Desai,"Amitabh Bachchan, Rishi Kapoor, Vinod Khanna, Neetu Singh, Shabana Azmi, Parveen Babi, Pran, Nirupa Roy, Jeevan, Ranjeet, Yusuf Khan",Romance,1977
Anand Ashram,,,,1977
Angaare,,,,1977
Anurodh,Shakti Samanta,"Ashok Kumar, Rajesh Khanna, Simple Kapadia, Vinod Mehra",,1977
Apnapan,J. Om Prakash,"Jeetendra, Sulakshana Pandit, Reena Roy",,1977
Bhumika,Shyam Benegal,"Smita Patil, Naseeruddin Shah, Amrish Puri",Drama,1977
Chaani,,,,1977
Chacha Bhatija,Manmohan Desai,"Dharmendra, Randhir Kapoor, Hema Malini",Drama,1977
Chakkar Pe Chakkar,,"Shashi Kapoor, Pran",,1977
Chala Murari Hero Banne,Asrani,"Asrani, Bindiya Goshwami",,1977
Chalta Purza,,"Rajesh Khanna, Parveen Babi",,1977
Chandi Sona,,"Sanjay Khan, Praveen Babi, Pran",,1977
Charandas,,Om Prakash,,1977
Chhailla Babu,,"Rajesh Khanna, Zeenat Aman",,1977
Chor Sipahee,,"Shashi Kapoor, Vinod Khanna, Parveen Babi",,1977
Daku Aur Mahatma,,,,1977
Darling Darling,,"Dev Anand, Zeenat Aman",,1977
Dharam Veer,Manmohan Desai,"Dharmendra, Jeetendra, Zeenat Aman, Neetu Singh, Pran, Jeevan, Ranjeet",Drama,1977
Dhoop Chhaon,,,,1977
Dildaar,,"Jeetendra, Rekha",,1977
Do Chehere,,,,1977
Do Sholay,,Dharmendra,,1977
Doosra Aadmi,Ramesh Talwar,"Rishi Kapoor, Neetu Singh, Raakhee Gulzhar, Shashi Kapoor","Romantic, Drama",1977
Dream Girl,Pramod Chakrovorty,"Dharmendra, Hema Malini",,1977
Dulhan Wahi Jo Piya Man Bhaye,,Talluri Rameshwari,,1977
Ek Hi Raasta,,,"Jeetendra, Shabana Azmi",1977
Farishta Ya Qatil,,Pran,,1977
Gayatri Mahima,,,,1977
Gharaonda,Bhimsain Khurana,"Amol Palekar, Zarina Wahab",,1977
Haiwan,,,,1977
Hatyara,,"Pran, Vinod Khanna, Moushumi Chatterjee",,1977
Hira Aur Patthar,,,,1977
Hum Kisise Kum Naheen,Nasir Hussain,"Rishi Kapoor, Tariq Khan, Kaajol, Amjad Khan, Zeenat Aman",Drama,1977
Immaan Dharam,,"Amitabh Bachchan, Shashi Kapoor, Sanjeev Kumar, Rekha",,1977
Inkaar,,"Vinod Khanna, Amjad Khan, Vidya Singh",,1977
Jadu Tona,,Feroz Khan,,1977
Jagriti,,,,1977
Jai Dwarkadheesh,,,,1977
Jallian Wala Bagh,,Vinod Khanna,,1977
Janam Janam Na Saath,,,,1977
Jay Vejay,,"Jeetendra, Prem Kishan, Reena Roy",,1977
Jeevan Mukt,Sudhendu Roy,"Girish Karnad, Laxmi, Parikshat Sahni, Vidya Sinha, Suresh Oberoi","Family, Drama",1977
Kachcha Chor,,,,1977
Kalabaaz,,Dev Anand,,1977
Kali Raat,,,,1977
Karm,B.R. Chopra,"Rajesh Khanna, Vidya Sinha",,1977
Kasum Khoon Ki,,,,1977
Khel Khilari Ka,Arjun Hingorani,"Dharmendra, Shabana Azmi, Dev Kumar",,1977
Khoon Pasina,Rakesh Kumar,"Amitabh Bachchan, Vinod Khanna, Rekha",,1977
Kinara,Gulzar,"Jeetendra, Dharmendra, Hema Malini",,1977
Kissa Kursi Ka,,,,1977
Kitaab,Gulzar,"Master Raju, Uttam Kumar",,1977
Kotwal Saab,,"Shatrughan Sinha, Arpana Sen",,1977
Ladki Jawan Ho Gayi,,,,1977
Maha Badmaash,,Rajesh Khanna,,1977
Mama Bhanja,,,,1977
Mastan Dada,,,,1977
Meethi Meethi Baatein,,,,1977
Mera Vachan Geeta Ki Kasam,,,,1977
Mit Jayenge Mitane Wale,,Dharmendra,,1977
Mukti,,"Shashi Kapoor, Vidya Sinha, Sanjeev Kumar, Mithun Chakraborty",,1977
Naami Chor,,,,1977
Ooparwala Jaane,,,,1977
Paapi,O.P Ralhan,"Sunil Dutt, Sanjeev Kumar, Reena Roy, Zeenat Aman, Danny, O. P. Ralhan",,1977
Paheli,,,,1977
Palkon Ki Chhaon Mein,,,,1977
Pandit Aur Pathan,Joginder,,,1977
Parvarish,Manmohan Desai,"Shammi Kapoor, Amitabh Bachchan, Vinod Khanna, Shabana Azmi, Neetu Singh, Amjad Khan, Kader Khan, Tom Alter",Drama,1977
Phir Janam Lenge Hum,,,,1977
Pratima Aur Paayal,,,,1977
Prayashchit,,,,1977
Priyatama,Basu Chaterjee,"Jeetendra, Neetu Singh",,1977
Ram Bharose,,Randhir Kapoor,,1977
Safed Jhoot,,"Vinod Mehra, Moushumi Chatterjee",,1977
Saheb Bahadur,Chetan Anand,,,1977
Shankar Hussain,,Kanwaljit Singh,,1977
Shatranj Ke Khiladi,Satyajit Ray,"Sanjeev Kumar, Shabana Azmi, Farida Jalal",Drama,1977
Shirdi Ke Sai Baba,,,,1977
Shri Ram Vanvas,,,,1977
Swami,,"Girish Karnad, Shabana Azmi",,1977
Thief of Baghdad,Ravikant Nagaich,"Shatrughan Sinha, Sulakshana Pandit, Kabir Bedi, Prem Chopra, Mehmood, Premnath",,1977
Tinku,,Rajesh Khanna,,1977
Tyaag,,Rajesh Khanna,,1977
Vishwasghaat,,Sanjeev Kumar,,1977
Yaaron Ka Yaar,,,,1977
Yehi Hai Zindagi,,"Sanjeev Kumar, Lucky Ali",,1977
Zamaanat,,"Jeetendra, Reena Roy, Amjad Khan",,1977
Zehreeli,,,,1977
Aahuti,Ashok V. Bhushan,"Rajendra Kumar, Shashi Kapoor, Rakesh Roshan, Parveen Babi, Zaheera",Drama,1978
Aakhri Daku,Prakash Mehra,"Randhir Kapoor, Vinod Khanna, Rekha, Reena Roy, Sujit Kumar",Action,1978
Amar Shakti,Harmesh Malhotra,"Shashi Kapoor, Shatrughan Sinha",,1978
Anjane Mein,Samir Ganguly,"Rishi Kapoor, Neetu Singh, Sachdev, Jagdeep","Family, Drama",1978
Ankhiyon Ke Jharokhon Se,Hiren Nag,"Sachin, Ranjeeta Kaur, Madan Puri, Iftekhar, Urmila Bhatt",,1978
Apna Khoon,Babbar Subhash,"Shashi Kapoor, Hema Malini, Ashok Kumar, Pran, Amjad Khan","Action, Comedy",1978
Arvind Desai Ki Ajeeb Dastaan,Saeed Akhtar Mirza,"Sulabha Deshpande, Dilip Dhawan, Om Puri, Shriram Lagoo, Anjali Paigankar",,1978
Atithee,Aravind Sen,"Shashi Kapoor, Shabana Azmi, Shatrughan Sinha, Vidya Sinha, Utpal Dutt","Romantic, Drama",1978
Azaad,Pramod Chakratordy,"Dharmendra, Hema Malini, Prem Chopra, Ajit Khan","Action, Thriller",1978
Badalte Rishtey,R. Jhalani,"Rishi Kapoor, Jeetendra, Reena Roy",,1978
Besharam,,"Amitabh Bachchan, Deven Verma, Sharmila Tagore, Amjad Khan",,1978
Bhola Bhala,,"Rajesh khanna, Moushmi Chaterjee",,1978
Chakravyuha,,"Rajesh Khanna, Neetu Singh",,1978
Chor Ho To Aisa,,Pran,,1978
Chor Ke Ghar Chor,Vijay Sadanah,"Zeenat Aman, Randhir Kapoor, Ashok Kumar, Deven Verma, Pran",,1978
College Girl,,"Sachin, Bindiya Goshwami",,1978
Daaku Aur Jawan,Sunil Dutt,"Sunil Dutt, Vinod Khanna, Reena Roy, Ranjeet",,1978
Damaad,,,,1978
Des Pardes,Dev Anand,"Dev Anand, Tina Munim, Pran, Ajit Khan, Amjad Khan, Prem Chopra, Mehmood, Bindiya",,1978
Devata,,"Sanjeev Kumar, Shabana Azmi",,1978
Dil Se Mile Dil,,,,1978
Dillagi,,"Dharmendra, Hema Malini",,1978
Do Musafir,,"Shashi Kapoor, Rekha, Pran",,1978
Don,Chandra Barot,"Amitabh Bachchan, Zeenat Aman, Pran, Yusuf Khan, Mac Mohan",Action,1978
Dr. Iqbal,,,,1978
Ek Baap Chhe Bete,,,,1978
Gaman,Mujafar Ali,"Faruq Shaikh, Smita Patil",,1978
Ganga Ki Saugandh,Sultan Ahmad,"Amitabh Bachchan, Rekha, Pran",,1978
Ghar,,"Vinod Mehra, Rekha",,1978
Heeralaal Pannalaal,,"Shashi Kapoor, Randhir Kapoor, Neetu Singh, Zeenat Aman",,1978
Hullabaloo Over Georgie and Bonnie's Pictures,James Ivory,"Victor Banerjee, Aparna Sen",Comedy,1978
Howrah Bridge Pe Latakti Hui Lash,,,Adult Comedy,1978
Karmayogi,,"Raaj Kumar, Jeetendra, Rekha",,1978
Kasme Vaade,Ramesh Behl,"Amitabh Bachchan, Raakhee Gulzhar, Randhir Kapoor, Neetu Singh, Amjad Khan",Action,1978
Khatta Meetha,Basu Chatterjee,"Rakesh Roshan, Bindiya Goshwami, Ashok Kumar, Perl Padamse",,1978
Khoon Ka Badla Khoon,,Vinod khanna,,1978
Khoon Ki Pukaar,,"Vinod Khanna, Pran",,1978
Kondura,,,,1978
Main Tulsi Tere Aangan Ki,Raj Khosla,"Nutan, Vinod Khanna, Asha Parekh",Drama,1978
Mera Rakshak,,"Mithun Chakraborty, Talluri Rameshwari",,1978
Muqaddar Ka Sikandar,Prakash Mehra,"Amitabh Bachchan, Vinod Khanna, Raakhee Gulzhar, Rekha, Amjad Khan, Ranjeet, Yusuf Khan",Drama,1978
Nasbandi,,I. S. Johar,,1978
Naya Daur,,,,1978
Phaansi,,"Shashi Kapoor, Pran, Sulakshana Pandit",,1978
Phandebaaz,,"Dharmendra, Moushumi Chatterjee, Prem Chopra",,1978
Phool Khile Hain Gulshan Gulshan,Sikandar Khanna,"Moushumi Chatterjee, Rishi Kapoor",,1978
Raja Rani Ko Chahiye Pasina,,,,1978
Ram Kasam,,"Sunil Dutt, Rekha, Bindiya Goshwami",,1978
Saajan Bina Suhagan,Sawan Kumar,"Rajendra Kumar, Nutan, Vinod Mehra, Padmini kolhapuri",,1978
Safed Haathi,Tapan Sinha,Shatrughan Sinha,,1978
Satyam Shivam Sundaram,Raj Kapoor,"Shashi Kapoor, Zeenat Aman",Romance,1978
Shalimar,Krishna Shah,"Dharmendra, Zeenat Aman, Shammi Kapoor",Drama,1978
Sone Ka Dil Lohe Ke Haath,,Rajendra Kumar,,1978
Swarg Narak,Dasari Narayana Rao,"Sanjeev Kumar, Jeetendra, Vinod Mehra, Shabana Azmi, Tanuja, Moushumi Chatterjee",Drama,1978
Toote Khilone,,,,1978
Trishna,,"Shashi Kapoor, Sanjeev Kumar, Rakhee Gulzar",,1978
Tumhare Liye,,"Vidya Sinha, Sanjeev Kumar",,1978
Vishwanath,Subhash Ghai,"Shatrughan Sinha, Reena Roy, Pran",,1978
Aaj Ki Dhara,Mukul Dutt,"Danny Denzongpa, Waheeda Rehman, Rehana Sultan",Drama,1979
Aakhri Kasam,Dinesh-Ramanesh,"Kabir Bedi, Om Shivpuri, Vinod Mehra, Yogeeta Bali",,1979
Aangan Ki Kali,Harsh Kohli,"Geeta Khanna, Lakshmi Narayan, Prema Narayan, Rakesh Roshan",,1979
Aatish,Ambrish Sangal,"Mumtaz Begum, Brahm Bhardwaj, Birbal, Leena Das, Jeetendra",,1979
Ahinsa,Chand,"Sunil Dutt, Rekha, Ranjeet, Rajendra Nath",Action,1979
Ahsaas,Surinder Suri,"Shashi Kapoor, Simi Garewal, Amjad Khan, Bindu, Simple Kapadia, Shammi Kapoor",,1979
Aladdin and the Wonderful Lamp,I.V. Sasi,"Kamal Hassan, Rajnikanth, Srividya",,1979
Amar Deep,"R. Krishnamurthy, K. Vijayan","Rajesh Khanna, Vinod Mehra","Romantic, Drama",1979
Atmaram,Sohanlal Kanwar,"Farida Jalal, Bindiya Goswami, Aruna Irani, Amjad Khan, Pran",Family,1979
Aur Kaun?,"Shyam Ramsay, Tulsi Ramsay","Roopesh Kumar, Madan Puri, Sachin, Om Shivpuri",Horror,1979
Bagula Bhagat,,,,1979
Baton Baton Mein,Basu Chatterjee,"Amol Palekar, Tina Munim, Asrani, Pearl Padamsee, Tun Tun, Mazhar Khan",Comedy,1979
Bhayaanak,S. U. Saiyed,Mithun Chakraborty,Horror,1979
Bin Phere Hum Tere,Rajat Rakshit,"Asha Parekh, Vinod Mehra, Sarika, Nazneen, Kamal Kapoor",Drama,1979
Bombay by Nite,A. Shamsheer,"Ramesh Deo, Prithviraj Kapoor, Sanjeev Kumar",,1979
Chambal Ki Raani,Radhakant,"Mahendra Sandhu, Dara Singh, Chand Usmani, Amjad Khan","Crime, Action",1979
Cinema Cinema,Krishna Shah,"Amitabh Bachchan, Zeenat Aman, Dharmendra, Hema Malini",Documentary,1979
Dada,Jugal Kishore,"Vinod Mehra, Bindiya Goswami, Jeevan, Amjad Khan","Action, Drama, Family",1979
Dhongee,,Randhir Kapoor,,1979
Dil Kaa Heera,,"Dharmendra, Hema Malini",Action Thriller,1979
Do Ladke Dono Kadke,Basu Chatterjee,"Amol Palekar, Asrani, Moushumi Chatterjee",Comedy,1979
Do Shikaari,Kuljit Pal,"Vinod Khanna, Biswajeet, Rekha, Amjad Khan",Action,1979
Dooriyaan,Bhimsain,"Uttam Kumar, Sharmila Tagore, Shreeram Lagoo",Drama,1979
Duniya Meri Jeb Mein,,"Shashi Kapoor, Rishi Kapoor, Neetu Singh, Ranjeet",,1979
Ganga Bhavani,T. Prakash Rao,Gummadi,Drama,1979
Gautam Govinda,,"Shashi Kapoor, Shatrughan Sinha, Nirupa Roy",,1979
Ghar Ki Laaj,B. R. Ishara,"Sanjeev Kumar, Moushumi Chatterjee",Drama,1979
Gol Maal,Hrishikesh Mukherjee,"Amol Palekar, Utpal Dutt",Comedy,1979
Gopal Krishna,Vijay Sharma,"Sachin, Zarina Wahab",Romance,1979
The Great Gambler,Shakti Samanta,"Amitabh Bachchan, Zeenat Aman, Neetu Singh, Prem Chopra, Utpal Dutt",Action,1979
Griha Pravesh,Basu Bhattacharya,"Sanjeev Kumar, Sharmila Tagore, Sarika",Romance,1979
Hamare Tumhare,Umesh Mehra,"Sanjeev Kumar, Raakhee Gulzhar, Amjad Khan, Prem Krishen, Anil Kapoor, Lucky Ali, Amrish Puri",Romance,1979
Har Har Gange,Babubhai Mistri,"Ashish Kumar, Anjana Mumtaz, Vikram Gokhale","Fantasy, Drama",1979
Heera-Moti,,"Shatrughan Sinha, Reena Roy, Danny Denzongpa",Action,1979
Hum Tere Ashiq Hain,Prem Sagar,"Jeetendra, Hema Malini, Amjad Khan",Romance,1979
Jaan-e-Bahaar,Prakash Kapur,"Sachin, Sarika",Romance,1979
Jaandaar,S. K. Luthra,"Jeetendra, Vinod Mehra, Bindiya Goswami, Asrani, Aruna Irani",Drama,1979
Jaani Dushman,Nishi Films,"Sunil Dutt, Sanjeev Kumar, Reena Roy, Shatrughan Sinha, Rekha, Vinod Mehra, Jeetendra, Neetu Singh",Horror,1979
Janata Havaldar,,"Rajesh Khanna, Hema Malini, Yogita Bali",Romance,1979
Jeena Yahan,Basu Chatterjee,"Amol Palekar, Shekar Kapur, Shabana Azmi",Romance,1979
Jhoota Kahin Ka,Ravi Tandon,"Rishi Kapoor, Neetu Singh, Rakesh Roshan, Prem Chopra",Romance,1979
Jurmana,,"Amitabh Bachchan, Rakhee Gulzar, Vinod Mehra",Romance,1979
Kaala Patthar,Yash Chopra,"Amitabh Bachchan, Shashi Kapoor, Raakhee Gulzar, Shatrughan Sinha, Parveen Babi, Neetu Singh, Mac Mohan",Action,1979
Kartavya,Mohan Sehgal,"Dharmendra, Rekha, Vinod Mehra",,1979
Khandan,Anil Ganguly,"Jeetendra, Bindiya Goswami, Nirupa Roy","Family, Drama",1979
Lahu Ke Do Rang,Mahesh Bhatt,"Vinod Khanna, Shabana Azmi",Romance,1979
Lakhan,,"Navin Nischol, Padma Khanna, Ranjeeta Kaur",Drama,1979
Lok Parlok,Tatineni Rama Rao,"Jeetendra, Jayapradha, Amjad Khan",Drama,1979
Love in Canada,S. Ramanathan,"Vinod Mehra, Jeetendra, Moushumi Chatterjee",Romance,1979
Maan Apmaan,N. V. Deshpande,"Sanjeev Kumar, Kanan Kaushal",Drama,1979
Magroor,Brij Sadanah,"Shatrughan Sinha, Vidya Sinha",Romance Drama,1979
Mata Velankanni (Dubbed from Tamil),K. Thangappan,Gemini Ganesan Jayalalitha,Devotion,1979
Manzil,Basu Chatterjee,"Amitabh Bachchan, Moushumi Chatterjee",Drama,1979
Meera,Gulzar,"Shammi Kapoor, Hema Malini, Vinod Khanna",Drama,1979
Meri Biwi Ki Shaadi,Rajat Rakshit,"Amol Palekar, Ranjeeta Kaur",Comedy,1979
Mr. Natwarlal,Rakesh Kumar[disambiguation needed],"Amitabh Bachchan, Rekha, Amjad Khan, Ajit Khan, Kader Khan","Action, Drama",1979
Muqabla,Rajkumar Kohli,"Sunil Dutt, Rajesh Khanna, Shatrughan Sinha, Reena Roy",Action,1979
Nagin Aur Suhagin,Shantilal Soni,"Vijay Arora, Mahesh Bhatt, Rita Bhaduri",Drama,1979
Naiyya,Prashanta Nanda,"Prashanta Nanda, Zarina Wahab, Baldev Khosa",Drama,1979
Nauker,Ismail Memon,"Sanjeev Kumar, Jaya Badhuri",Comedy,1979
Noorie,Manmohan Krishna,"Farooq Shaikh, Poonam Dhillon",Drama,1979
Prem Bandhan,Ramanand Sagar,"Rajesh Khanna, Rekha, Moushumi Chatterjee",Romance,1979
Prem Vivah,Basu Chatterjee,"Mithun Chakraborthy, Asha Parekh, Bindiya Goswami",Romance,1979
Raadha Aur Seeta,Vijay Kapoor,"Arun Govil, Rita Bhaduri",Romance,1979
Raakhi Ki Saugandh,Shibu Mitra,"Rajan Haskar, Ajit, Vinod Mehra, Sarika",Drama,1979
Raja Harishchandra,Asish Kumar,"Asish Kumar, Lalita Pawar",Mythology,1979
Ratnadeep,Basu Chatterjee,"Girish Karnad, Hema Malini, A. K. Hangal",Drama,1979
Saanch Ko Aanch Nahin,Satyen Bose,"Arun Govil, Urmila Bhatt, Om Puri",Drama,1979
Salaam Memsaab,Asrani,"Yogeeta Bali, Zarina Wahab, Asrani",Drama,1979
Sampark,Inder Sen,"Madhu Kapoor, Girish Karnad, Mazar Khan",Drama,1979
Sargam,K. Vishwanath,"Rishi Kapoor, Jayapradha, Shakti Kapoor",Romance,1979
Sarkari Mehmaan,N. D. Kothari,"Vinod Khanna, Padma Khanna, Amjad Khan",Drama,1979
Sawan Ko Aane Do,Kanak Mishra,"Arun Govil, Zarina Wahab, Rita Bhaduri",Romance,1979
Shaayad,,"Naseeruddin Shah, Om Puri, Simi Garewal",Drama,1979
Shabhash Daddy,Kishore Kumar,"Kishore Kumar, Amit Kumar, Yogita Bali",Romance,1979
Shikshaa,S. Ramanathan,"Raj Kiran, Sushma Verma, Beena Bannerjee",Drama,1979
Shodh,Biblap Roy Chowdhary,Om Puri,Horror,1979
Solva Sawan,Bharathi Raja,"Amol Palekar, Sridevi",Romance,1979
Suhaag,Manmohan Desai,"Amitabh Bachchan, Shashi Kapoor, Rekha, Parveen Babi, Nirupa Roy, Amjad Khan, Kader Khan, Ranjeet, Jeevan",Romance,1979
Sunayana,Hiren Nag,"Naseeruddin Shah, Sulochana Latkar",Drama,1979
Surakshaa,Ravikant Nagaich,"Mithun Chakraborthy, Ranjeeta Kaur",Romance,1979
Taraana,Deepak Bahry,"Mithun Chakraborthy, Ranjeeta Kaur",Romance,1979
Teen Chehre,,Pran,,1979
Tere Pyar Mein,,,,1979
Yuvraaj,T R Ramanna,"Vinod Khanna, Neetu Singh, Jaya Malini, Aruna Irani",Romance,1979
Aakrosh,Govind Nihalani,"Naseeruddin Shah, Smita Patil, Amrish Puri","Drama, Mystery, Thriller",1980
Aanchal,Anil Ganguly,"Rajesh Khanna, Raakhee, Rekha","Action, Family, Drama, Comedy",1980
Aap Ke Deewane,Surendra Mohan,"Jeetendra, Rishi Kapoor, Tina Munim, Pran",Romance,1980
Aap To Aise Na The,Ambrish Sangal,"Raj Babbar, Ranjeeta Kaur, Deepak Parashar","Romance, Drama, Family",1980
Aasha,J. Om Prakash,"Jeetendra, Reena Roy, Rameshwari","Drama, Family, Musical, Romance",1980
Abdullah,Sanjay Khan,"Raj Kapoor, Sanjay Khan, Sanjeev Kumar, Zeenat Aman, Parveen Babi","Action, Drama, Family",1980
Abhimanyu,Mahesh Bhatt,,,1980
Agent 009,,"Vijendra Mittal, Rehana Sultan, Madhushala, Padma Khanna",,1980
Agreement,Anil Ganguly,"Rekha, Utpal Dutt, Shailendra Singh","Musical, Comedy, Drama, Family",1980
Akhri Insaaf,Kalidas,"Mithun Chakraborty, Vijayendra Ghatge, Ashok Kumar",Action,1980
Albert Pinto Ko Gussa Kyoon Aata Hai,Saeed Akhtar Mirza,"Naseeruddin Shah, Shabana Azmi, Smita Patil","Comedy, Drama, Romance",1980
Alibaba Aur 40 Chor,"Latif Faiziyev, Umesh Mehra","Dharmendra, Hema Malini, Zeenat Aman","Action, Adventure, Family, Romance",1980
Ambe Maa Jagdambe Maa,Sukhdev Ahluwalia,"Lata Arora, Yogesh Chhabra, Surjeet Kaur","History, Comedy, Drama, Family",1980
Angaar,Ashok Roy,"Jayshree T., Yogeeta Bali, Kiran Kumar",Suspense,1980
Apne Paraye,Basu Chatterji,"Shabana Azmi, Amol Palekar, Girish Karnad","Drama, Family, Comedy",1980
Arising from the Surface,Mani Kaul,,,1980
Badla Aur Balidan,Kawal Sharma,"Rajendra Kumar, Vinod Mehra, Asha Parekh",,1980
Badrinath Dham,Ashish Kumar,Lalita Pawar,,1980
Bakhe Kadam,,"Joginder Shelly, Sunder",,1980
Bambai Ka Maharaja,Shibu Mitra,"Shakti Kapoor, Kulbhushan Kharbanda, Raj Kiran",,1980
Bandish,K. Bapaiah,"Rajesh Khanna, Hema Malini, Danny Denzongpa","Action, Crime, Drama, Romance",1980
Be-Reham,R. Jhalani,"Brahm Bhardwaj, Urmila Bhatt, Moushumi Chatterjee",,1980
Beqasoor,B.P. Harisinghaney,"Vikas Anand, Vijay Arora, Master Bhagwan","Action, Crime, Drama, Thriller",1980
Bhumi Par Aaye Bhagwan,Ravi,"Lokesh, Lakshmi, Jai Jagdish","Action, Drama, Fantasy",1980
Bin Maa Ke Bachche,Satyen Bose,"Bindu, Master Bittoo, Leela Chitnis",,1980
Black Water,Shibu Mitra,Raza Murad,,1980
Bombay 405 Miles,Brij Sadanah,"Zeenat Aman, Vinod Khanna, Shatrughan Sinha, Pran","Comedy, Action",1980
Chaal Baaz,Hari Mehra,"Deepak Khanna, Jaya Kausalya, Nadira",Action,1980
Chambal Ki Kasam,Ram Maheshwary,"Pradeep Kumar, Raaj Kumar, Shatrughan Sinha","Action, Crime",1980
Choron Ki Baaraat,Harmesh Malhotra,"Shatrughan Sinha, Neetu Singh, Ajit Khan",Action,1980
Chunaoti,Satpal,"Feroz Khan, Neetu Singh, Danny Denzongpa","Action, Thriller",1980
Desh Drohee,Prakash Mehra,"Saira Banu, Padma Khanna, Keshto Mukherjee, Pran",,1980
Dhamaka,,"Kiran Kumar, Raza Murad",,1980
Dhan Daulat,Harish Shah,"Rishi Kapoor, Neetu Singh, Pran",,1980
Do Aur Do Paanch,Rakesh Kumar,"Shashi Kapoor, Amitabh Bachchan, Hema Malini, Parveen Babi, Kader Khan","Action, Comedy, Drama, Musical, Romance",1980
Do Premee,Raj Khosla,"Rishi Kapoor, Moushumi Chatterjee, Om Prakash",,1980
Do Shatru,,"Shatrughan Sinha, Sharmila Tagore",,1980
Door Waadiyon Mein Kahin,Kishore Kumar,Kishore Kumar,,1980
Dostana,Raj Khosla,"Amitabh Bachchan, Shatrughan Sinha, Zeenat Aman, Pran",,1980
Ek Baar Kaho,Lekh Tandon,"Navin Nischol, Shabana Azmi, Kiran Vairale, Dilip Dhawan, Madan Puri, Rajendra Nath","Romance, Family Drama",1980
Ek Baar Phir (Once Again),Vinod Pande,"Suresh Oberoi, Deepti Naval, Pradeep Verma",Drama,1980
Ek Do Teen Chaar,Vijay Anand,"Dev Anand, Parveen Babi, Dharmendra",Action,1980
Ganga Aur Suraj,A. Salaam,"Sunil Dutt, Shashi Kapoor, Reena Roy",,1980
Ganga Dham,,Raj Mehra,,1980
Gehrayee,"Arunavikas, Arunavikas","Shreeram Lagoo, Anant Nag, Indrani Mukherjee",Horror,1980
Garam Khoon,,"Vinod Khanna, Sulakshana Pandit, Helen",,1980
Guest House,,"Prem Krishan, Padmini Kapila, Vijayendra Ghatge",Horror,1980
Gunehgaar,Rahul Rawail,"Parveen Babi, Rishi Kapoor, Rajendra Kumar",,1980
Hum Nahin Sudherenge,Asrani,"Asrani, Rita Bhaduri, Keshto Mukherjee",,1980
Humkadam,Anil Ganguly,"Raakhee, Parikshat Sahni, Biswajeet","Musical, Drama, Family",1980
Hum Paanch,Bapu,"Sanjeev Kumar, Shabana Azmi, Mithun Chakraborty, Naseeruddin Shah, Raj Babbar, Gulshan Grover, Amrish Puri","Family, Action",1980
Insaf Ka Tarazu,B.R. Chopra,"Zeenat Aman, Raj Babbar, Deepak Parashar, Padmini Kolhapure","Drama, Crime, Family",1980
Jaaye To Jaaye Kahan,,"Prema Narayan, Sachin",,1980
Jal Mahal,R. Jhalani,"Jeetendra, Rekha, Deven Verma, Pran",Fantasy,1980
Jazbaat,,"Raj Babbar, Zarina Wahab",,1980
Judaai,T. Rama Rao,"Ashok Kumar, Jeetendra, Rekha","Family, Drama",1980
Jwalamukhi,Prakash Mehra,"Waheeda Rehman, Shatrughan Sinha, Reena Roy, Vinod Mehra, Shabana Azmi, Pran","Action, Romance, Drama, Family",1980
Jyoti Bane Jwala,Dasari Narayana Rao,"Jeetendra, Vinod Mehra, Ashok Kumar, Waheeda Rehman, Moushumi Chatterjee","Action, Drama, Family",1980
Kali Ghata,Ved Rahi,"Shashi Kapoor, Rekha, Danny Denzongpa","Thriller, Mystery, Romance",1980
Kasturi,Bimal Dutta,"Agha, Mithun Chakraborty, Arvind Deshpande",Drama,1980
Khanjar,Atma Ram,"Navin Nischol, Reena Roy, Amjad Khan",,1980
Karz,Subhash Ghai,"Rishi Kapoor, Tina Munim, Simi Garewal, Prem Nath, Pran, Mac Mohan",Musical,1980
Khoon Kharaba,,"Pradeep Kumar, Vinod Mehra, Paintal",,1980
Khubsoorat,Hrishikesh Mukherjee,"Ashok Kumar, Rekha, Rakesh Roshan","Comedy, Drama, Family",1980
Khwab,Shakti Samanta,"Ashok Kumar, Ranjeeta Kaur, Naseeruddin Shah, Mithun Chakraborty, Yogeeta Bali","Crime, Drama, Romance",1980
Kismet,Bhisham Kohli,"Mithun Chakraborty, Ranjeeta Kaur, Shakti Kapoor","Action, Family, Musical",1980
Lahu Pukarega,,"Saira Banu, Bindu, Sunil Dutt",,1980
Lootmaar,Dev Anand,"Dev Anand, Tina Munim, Mehmood Ali, Nirupa Roy, Raakhee, Amjad Khan, Prem Chopra, Shakti Kapoor, Ranjeet","Action, Thriller",1980
Maan Abhiman,Hiren Nag,"Raj Kiran, Kavita Kiran, Yunus Parvez","Drama, Family",1980
Mahashakti,K.S. Giri,"Narasimha Raju, Madhavi, Jayamalini",,1980
Man Pasand,Basu Chatterjee,"Dev Anand, Tina Munim, Girish Karnad","Comedy, Drama, Family",1980
Manokaamnaa,Kedar Kapoor,"Urmila Bhatt, Shail Chaturvedi, Kalpana Iyer","Drama, Romance",1980
Morchha,Ravikant Nagaich,"Aruna, Ravi Behl, Chandrashekhar",,1980
